timestamp          , region       , service_type, usage_units, provisioned_capacity, cost_usd, availability_pct, is_holiday, economic_growth_index, marketing_index, it_spending_growth
2023-06-17 17:00:00, UK South     , Compute     ,      423.29,               170.94,   222.76,            98.41,        0.0,                  7.7 ,            9.15,               4.05
2023-06-23 17:00:00, East Asia    , Storage     ,      488.78,               594.31,   222.76,            95.87,        0.0,                  3.49,            5.96,               2.22
2022-04-11 14:00:00, West US      , Storage     ,      443.06,               111.08,   187.59,            96.51,        0.0,                  6.99,            9.17,               8.24
2023-08-14 05:00:00, East US      , Storage     ,      152.22,               183.54,    70.02,            98.68,        0.0,                  6.35,            5.9 ,               8.24
2021-07-17 01:00:00, East US      , Storage     ,       53.61,               587.09,    60.8 ,            95.82,        0.0,                  4.57,            1.94,               4.59
2022-01-25 12:00:00, East Asia    , Compute     ,      271.44,               414.13,    21.15,            96.72,        0.0,                  5.73,            8.47,               7.2
2023-09-16 02:00:00, East Asia    , Storage     ,      289.11,               325.33,   283.44,            98.33,        0.0,                  6.22,            2.18,               9.01
2021-08-11 06:00:00, East Asia    , Compute     ,      140.56,               139.38,   252.19,            99.69,        0.0,                  6.68,            3.84,               4.47
2022-01-07 20:00:00, West US      , Storage     ,      178.1 ,               434.83,    41.69,            95.38,        0.0,                  6.68,            4.42,               8.09
2021-06-30 10:00:00, East Asia    , Storage     ,      394.32,               168.9 ,   187.83,            97.58,        0.0,                  3.51,            8.27,               4.6
2023-10-14 10:00:00, Central India, Storage     ,      261.66,               435.59,    85.21,            95.41,        0.0,                  3.51,            1.75,              11.87
2021-10-11 09:00:00, Central India, Compute     ,      192.81,               589.59,    93.92,            96.9 ,        0.0,                  4.47,            5.0 ,               9.32
2021-07-21 22:00:00, East Asia    , Compute     ,      192.81,               365.99,   264.77,            95.88,        0.0,                  3.77,            4.93,               8.03
2021-07-21 22:00:00, East US      , Storage     ,      343.74,               207.04,    52.01,            98.25,        0.0,                  5.68,            6.24,               3.72
2022-10-03 08:00:00, West US      , Storage     ,      396.23,               412.64,   188.42,            98.79,        0.0,                  5.19,            4.18,               7.86
2023-09-12 09:00:00, West US      , Storage     ,      120.52,               356.46,   132.35,            96.24,        0.0,                  7.47,            6.19,              10.0
2022-12-24 09:00:00, East US      , Compute     ,      383.68,               366.57,    73.42,            98.56,        0.0,                  6.59,            9.87,               9.37
2021-04-16 19:00:00, East Asia    , Compute     ,      319.74,               339.05,   146.54,            97.23,        0.0,                  4.03,            1.64,               9.78
2021-10-22 00:00:00, West US      , Compute     ,       75.91,               436.87,   283.34,            96.42,        0.0,                  3.23,            8.87,               5.18
2022-04-25 20:00:00, East Asia    , Storage     ,      399.85,               385.97,   238.85,            97.62,        0.0,                  6.55,            8.87,               5.28
2022-04-24 21:00:00, East Asia    , Compute     ,      222.39,               593.5 ,    56.99,            96.9 ,        0.0,                  7.23,            5.19,               7.39
2021-03-06 06:00:00, Central India, Storage     ,      198.67,               512.93,   257.84,            96.15,        0.0,                  6.5 ,            7.67,               4.79
2023-06-23 05:00:00, East US      , Compute     ,      251.63,               232.35,   282.48,            98.78,        0.0,                  6.22,            9.19,               3.13
2022-08-05 20:00:00, East Asia    , Storage     ,      205.78,               462.88,    97.55,            98.99,        0.0,                  4.25,            1.08,               6.61
2023-01-03 07:00:00, UK South     , Storage     ,      202.23,               462.88,   113.36,            99.0 ,        0.0,                  5.47,            6.96,               2.02
2021-09-21 01:00:00, East US      , Compute     ,      413.63,               491.17,    55.37,            96.91,        0.0,                  6.62,            1.63,               9.61
2023-08-30 18:00:00, West US      , Storage     ,      106.03,               173.78,   116.58,            95.85,        0.0,                  6.62,            5.73,               9.5
2023-03-06 09:00:00, Central India, Storage     ,      486.77,               336.78,   208.48,            99.2 ,        0.0,                  5.38,            7.75,               7.52
2023-12-11 17:00:00, West US      , Storage     ,      299.72,               495.3 ,    96.2 ,            96.65,        0.0,                  3.59,            2.53,               9.48
2023-01-17 20:00:00, West US      , Compute     ,      132.32,               240.06,    21.91,            98.74,        0.0,                  5.65,            7.87,               8.25
2023-07-29 20:00:00, East US      , Storage     ,      109.05,               518.56,   114.79,            99.09,        0.0,                  5.87,            3.79,               8.97
2023-07-03 13:00:00, West US      , Compute     ,      316.18,               422.08,   146.89,            98.84,        0.0,                  5.68,            6.49,               2.65
2022-07-30 07:00:00, East Asia    , Compute     ,      334.85,               298.76,   178.58,            96.95,        0.0,                  5.35,            6.92,              10.81
